asu_id,first_name,last_name,email,student_salary_monthly,total_student_debt,interest_rate,repayment_period_years,monthly_emi,loan_start_date,payments_made,remaining_balance,years_remaining,annual_salary,monthly_salary_gross,monthly_salary_net,debt_to_income_ratio,repayment_status,retirement_contribution_pct,monthly_401k_contribution
ASU00000907,Maria,Davis,employee907@asu.edu,800.0,53800,4.99,15,425.17,2016-05-25,114,22294.9,5.5,41000,3416.67,2562.5,16.59,High Burden,3.6,123.0
ASU00000908,Michael,Smith,employee908@asu.edu,800.0,30000,6.08,10,334.27,2019-02-18,80,12617.96,3.3,35000,2916.67,2187.5,15.28,High Burden,3.7,107.92
ASU00000909,Daniel,Martinez,employee909@asu.edu,800.0,59100,4.99,15,467.05,2022-12-13,34,48778.2,12.2,35000,2916.67,2187.5,21.35,High Burden,2.6,75.83
ASU00000910,Jennifer,Brown,employee910@asu.edu,800.0,32700,7.05,15,294.83,2023-03-14,31,26759.18,12.4,49000,4083.33,3062.5,9.63,Moderate Burden,4.5,183.75
ASU00000911,Michael,Jackson,employee911@asu.edu,800.0,67000,7.05,20,521.46,2019-03-18,79,40223.03,13.4,62000,5166.67,3875.0,13.46,Moderate Burden,3.3,170.5
ASU00000912,Christopher,Brown,employee912@asu.edu,800.0,0,0.0,0,0.0,N/A,0,0.0,0.0,48000,4000.0,3000.0,0.0,No Debt,7.0,280.0
ASU00000913,Christopher,Williams,employee913@asu.edu,800.0,59300,4.99,10,628.68,2020-07-06,63,33555.55,4.8,41000,3416.67,2562.5,24.53,High Burden,1.3,44.42
ASU00000914,Jane,Williams,employee914@asu.edu,800.0,30000,6.54,10,341.25,2020-04-29,66,15360.38,4.5,49000,4083.33,3062.5,11.14,Moderate Burden,9.7,396.08
ASU00000915,Lisa,Brown,employee915@asu.edu,800.0,0,0.0,0,0.0,N/A,0,0.0,0.0,40000,3333.33,2500.0,0.0,No Debt,10.4,346.67
ASU00000916,Jennifer,Anderson,employee916@asu.edu,800.0,55500,7.05,10,645.83,2017-05-20,102,12681.47,1.5,71000,5916.67,4437.5,14.55,Moderate Burden,3.2,189.33
ASU00000917,Maria,Smith,employee917@asu.edu,800.0,30000,4.99,10,318.05,2022-04-08,42,21317.24,6.5,70000,5833.33,4375.0,7.27,Manageable,11.4,665.0
ASU00000918,Sarah,Moore,employee918@asu.edu,800.0,32700,5.28,15,263.38,2023-01-06,33,27050.5,12.2,35000,2916.67,2187.5,12.04,Moderate Burden,8.2,239.17
ASU00000919,Lisa,Anderson,employee919@asu.edu,800.0,72900,5.5,10,791.16,2017-06-22,100,21474.6,1.7,38000,3166.67,2375.0,33.31,High Burden,0.4,12.67
ASU00000920,Jessica,Thomas,employee920@asu.edu,800.0,57600,5.28,10,618.85,2017-04-01,103,16167.99,1.4,35000,2916.67,2187.5,28.29,High Burden,1.1,32.08
ASU00000921,Christopher,Anderson,employee921@asu.edu,1000.0,30000,7.05,10,349.1,2022-04-12,42,20469.57,6.5,42000,3500.0,2625.0,13.3,Moderate Burden,5.9,206.5
ASU00000922,Matthew,Johnson,employee922@asu.edu,1600.0,50800,5.28,10,545.79,2018-09-03,86,20290.34,2.8,44000,3666.67,2750.0,19.85,High Burden,2.2,80.67
ASU00000923,Robert,Rodriguez,employee923@asu.edu,800.0,30000,5.28,10,322.32,2022-05-22,41,21410.17,6.6,35000,2916.67,2187.5,14.73,Moderate Burden,3.8,110.83
ASU00000924,Daniel,Martinez,employee924@asu.edu,800.0,0,0.0,0,0.0,N/A,0,0.0,0.0,36000,3000.0,2250.0,0.0,No Debt,13.9,417.0
ASU00000925,John,Johnson,employee925@asu.edu,800.0,71800,5.5,20,493.9,2021-12-12,46,57032.39,16.2,48000,4000.0,3000.0,16.46,High Burden,4.8,192.0
ASU00000926,Michael,Jones,employee926@asu.edu,800.0,30900,5.5,10,335.35,2022-06-07,40,22180.9,6.7,35000,2916.67,2187.5,15.33,High Burden,3.0,87.5
ASU00000927,Christopher,Rodriguez,employee927@asu.edu,800.0,35900,5.5,10,389.61,2023-12-05,22,30328.58,8.2,35000,2916.67,2187.5,17.81,High Burden,0.1,2.92
ASU00000928,Lisa,Rodriguez,employee928@asu.edu,1000.0,75400,5.28,15,607.31,2017-08-29,98,36714.35,6.8,40000,3333.33,2500.0,24.29,High Burden,1.8,60.0
ASU00000929,Jennifer,Davis,employee929@asu.edu,800.0,30000,6.54,10,341.25,2018-04-07,91,9815.06,2.4,53000,4416.67,3312.5,10.3,Moderate Burden,8.2,362.17
ASU00000930,Robert,Smith,employee930@asu.edu,800.0,0,0.0,0,0.0,N/A,0,0.0,0.0,61000,5083.33,3812.5,0.0,No Debt,8.3,421.92
ASU00000931,Matthew,Smith,employee931@asu.edu,800.0,0,0.0,0,0.0,N/A,0,0.0,0.0,56000,4666.67,3500.0,0.0,No Debt,9.4,438.67
ASU00000932,Lisa,Rodriguez,employee932@asu.edu,800.0,59900,6.08,10,667.42,2019-10-17,72,28664.74,4.0,39000,3250.0,2437.5,27.38,High Burden,1.9,61.75
ASU00000933,John,Thomas,employee933@asu.edu,1000.0,30000,4.99,15,237.08,2023-09-08,25,26147.45,12.9,87000,7250.0,5437.5,4.36,Manageable,11.6,841.0
ASU00000934,Robert,Anderson,employee934@asu.edu,800.0,30000,7.05,15,270.49,2018-05-04,90,14176.33,7.5,66000,5500.0,4125.0,6.56,Manageable,12.8,704.0
ASU00000935,Jessica,Davis,employee935@asu.edu,800.0,43100,6.08,15,365.57,2022-09-19,37,34308.04,11.9,35000,2916.67,2187.5,16.71,High Burden,1.5,43.75
ASU00000936,John,Martinez,employee936@asu.edu,1000.0,49200,7.05,15,443.6,2018-05-19,89,23537.74,7.6,35000,2916.67,2187.5,20.28,High Burden,5.0,145.83
ASU00000937,Emily,Rodriguez,employee937@asu.edu,800.0,0,0.0,0,0.0,N/A,0,0.0,0.0,46000,3833.33,2875.0,0.0,No Debt,8.0,306.67
ASU00000938,David,Miller,employee938@asu.edu,800.0,39700,6.08,10,442.35,2023-11-12,23,33086.87,8.1,67000,5583.33,4187.5,10.56,Moderate Burden,5.0,279.17
ASU00000939,Emily,Williams,employee939@asu.edu,800.0,47900,6.54,15,418.31,2019-01-09,82,25604.08,8.2,49000,4083.33,3062.5,13.66,Moderate Burden,9.1,371.58
ASU00000940,Maria,Williams,employee940@asu.edu,800.0,59200,4.99,15,467.84,2019-03-16,79,35176.42,8.4,48000,4000.0,3000.0,15.59,High Burden,4.1,164.0
ASU00000941,Lisa,Johnson,employee941@asu.edu,1600.0,0,0.0,0,0.0,N/A,0,0.0,0.0,42000,3500.0,2625.0,0.0,No Debt,7.1,248.5
ASU00000942,Christopher,Jones,employee942@asu.edu,800.0,30000,5.5,15,245.13,2022-08-26,37,24104.62,11.9,68000,5666.67,4250.0,5.77,Manageable,8.3,470.33
ASU00000943,Amanda,Taylor,employee943@asu.edu,800.0,0,0.0,0,0.0,N/A,0,0.0,0.0,62000,5166.67,3875.0,0.0,No Debt,7.3,377.17
ASU00000944,Christopher,Taylor,employee944@asu.edu,1600.0,66200,6.54,10,753.04,2020-04-05,67,33405.11,4.4,40000,3333.33,2500.0,30.12,High Burden,3.7,123.33
ASU00000945,Christopher,Williams,employee945@asu.edu,800.0,75700,7.05,20,589.18,2020-01-09,69,49275.28,14.2,38000,3166.67,2375.0,24.81,High Burden,0.7,22.17
ASU00000946,Matthew,Moore,employee946@asu.edu,800.0,30000,5.5,15,245.13,2023-09-25,24,26175.97,13.0,59000,4916.67,3687.5,6.65,Manageable,12.6,619.5
ASU00000947,David,Garcia,employee947@asu.edu,1600.0,67500,5.5,20,464.32,2019-11-15,71,46071.63,14.1,57000,4750.0,3562.5,13.03,Moderate Burden,6.3,299.25
ASU00000948,Amanda,Johnson,employee948@asu.edu,800.0,30000,6.08,10,334.27,2020-04-27,66,15659.82,4.5,45000,3750.0,2812.5,11.89,Moderate Burden,9.9,371.25
ASU00000949,Emily,Taylor,employee949@asu.edu,800.0,35200,5.5,15,287.61,2022-01-11,45,26787.41,11.2,57000,4750.0,3562.5,8.07,Moderate Burden,6.9,327.75
ASU00000950,David,Williams,employee950@asu.edu,800.0,30000,4.99,15,237.08,2019-09-15,73,18750.55,8.9,35000,2916.67,2187.5,10.84,Moderate Burden,7.6,221.67
ASU00000951,James,Jones,employee951@asu.edu,800.0,43600,5.5,15,356.25,2020-06-28,64,28780.0,9.7,48000,4000.0,3000.0,11.88,Moderate Burden,5.3,212.0
ASU00000952,Lisa,Taylor,employee952@asu.edu,800.0,51900,6.08,10,578.28,2022-08-25,37,37992.37,6.9,64000,5333.33,4000.0,14.46,Moderate Burden,5.7,304.0
ASU00000953,David,Anderson,employee953@asu.edu,1500.0,32600,7.05,15,293.93,2015-12-18,119,9864.51,5.1,35000,2916.67,2187.5,13.44,Moderate Burden,7.2,210.0
ASU00000954,Sarah,Anderson,employee954@asu.edu,800.0,30000,5.5,10,325.58,2021-10-19,48,19841.9,6.0,35000,2916.67,2187.5,14.88,Moderate Burden,3.5,102.08
ASU00000955,Michael,Smith,employee955@asu.edu,800.0,30200,6.54,10,343.53,2016-10-13,109,5860.9,0.9,35000,2916.67,2187.5,15.7,High Burden,0.5,14.58
ASU00000956,Michael,Thomas,employee956@asu.edu,1200.0,42800,6.54,10,486.86,2019-10-30,72,20014.95,4.0,35000,2916.67,2187.5,22.26,High Burden,3.3,96.25
ASU00000957,Sarah,Smith,employee957@asu.edu,800.0,50400,6.54,15,440.15,2021-10-04,48,36667.32,11.0,35000,2916.67,2187.5,20.12,High Burden,1.6,46.67
ASU00000958,Robert,Martinez,employee958@asu.edu,800.0,30000,7.05,10,349.1,2019-02-25,80,11846.8,3.3,36000,3000.0,2250.0,15.52,High Burden,3.7,111.0
ASU00000959,Jane,Rodriguez,employee959@asu.edu,1000.0,30000,5.28,10,322.32,2020-05-22,65,16381.98,4.6,96000,8000.0,6000.0,5.37,Manageable,9.9,792.0
ASU00000960,Matthew,Miller,employee960@asu.edu,800.0,30000,6.54,15,261.99,2022-09-20,37,23699.14,11.9,82000,6833.33,5125.0,5.11,Manageable,6.8,464.67
ASU00000961,Robert,Smith,employee961@asu.edu,800.0,36500,6.54,15,318.76,2020-09-26,61,23861.17,9.9,44000,3666.67,2750.0,11.59,Moderate Burden,4.9,179.67
ASU00000962,John,Jackson,employee962@asu.edu,1200.0,31700,5.28,10,340.58,2019-12-08,70,16203.61,4.2,45000,3750.0,2812.5,12.11,Moderate Burden,7.6,285.0
ASU00000963,Jennifer,Taylor,employee963@asu.edu,800.0,55600,7.05,15,501.3,2018-05-29,89,26599.79,7.6,36000,3000.0,2250.0,22.28,High Burden,4.8,144.0
ASU00000964,Matthew,Moore,employee964@asu.edu,800.0,30000,6.54,15,261.99,2020-07-06,63,19271.51,9.8,88000,7333.33,5500.0,4.76,Manageable,10.7,784.67
ASU00000965,Matthew,Davis,employee965@asu.edu,800.0,49200,6.08,10,548.2,2020-05-05,66,25682.22,4.5,89000,7416.67,5562.5,9.86,Moderate Burden,8.4,623.0
ASU00000966,John,Williams,employee966@asu.edu,1200.0,30000,7.05,10,349.1,2018-07-28,87,10258.4,2.8,41000,3416.67,2562.5,13.62,Moderate Burden,4.2,143.5
ASU00000967,David,Davis,employee967@asu.edu,1200.0,63900,6.54,10,726.87,2020-08-20,62,34607.14,4.8,58000,4833.33,3625.0,20.05,High Burden,1.6,77.33
ASU00000968,Emily,Jackson,employee968@asu.edu,800.0,30000,6.54,10,341.25,2023-11-13,23,24898.31,8.1,84000,7000.0,5250.0,6.5,Manageable,7.6,532.0
ASU00000969,Emily,Jones,employee969@asu.edu,800.0,30000,5.28,10,322.32,2018-06-18,88,11563.3,2.7,35000,2916.67,2187.5,14.73,Moderate Burden,3.4,99.17
ASU00000970,Michael,Smith,employee970@asu.edu,1000.0,68300,6.08,20,492.48,2020-11-26,59,49413.39,15.1,64000,5333.33,4000.0,12.31,Moderate Burden,3.1,165.33
ASU00000971,Amanda,Miller,employee971@asu.edu,800.0,63100,7.05,20,491.11,2024-06-03,16,57992.46,18.7,35000,2916.67,2187.5,22.45,High Burden,4.3,125.42
ASU00000972,Daniel,Jones,employee972@asu.edu,1000.0,34400,5.5,10,373.33,2022-09-01,37,25421.41,6.9,62000,5166.67,3875.0,9.63,Moderate Burden,4.4,227.33
ASU00000973,Robert,Garcia,employee973@asu.edu,800.0,0,0.0,0,0.0,N/A,0,0.0,0.0,57000,4750.0,3562.5,0.0,No Debt,7.1,337.25
ASU00000974,James,Garcia,employee974@asu.edu,1500.0,68400,6.08,10,762.13,2020-06-16,64,36695.39,4.7,40000,3333.33,2500.0,30.49,High Burden,2.6,86.67
ASU00000975,Lisa,Davis,employee975@asu.edu,1000.0,64800,5.5,15,529.47,2021-05-28,53,46559.76,10.6,68000,5666.67,4250.0,12.46,Moderate Burden,4.9,277.67
ASU00000976,Maria,Rodriguez,employee976@asu.edu,800.0,62000,6.08,15,525.87,2021-06-29,52,44225.59,10.7,73000,6083.33,4562.5,11.53,Moderate Burden,3.9,237.25
ASU00000977,Amanda,Johnson,employee977@asu.edu,800.0,30000,5.5,10,325.58,2019-12-14,70,15186.11,4.2,35000,2916.67,2187.5,14.88,Moderate Burden,6.5,189.58
ASU00000978,Amanda,Rodriguez,employee978@asu.edu,800.0,51600,5.5,15,421.62,2024-03-04,19,46392.99,13.4,35000,2916.67,2187.5,19.27,High Burden,3.0,87.5
ASU00000979,Jessica,Taylor,employee979@asu.edu,1000.0,32600,6.08,15,276.51,2021-01-16,57,22355.3,10.2,37000,3083.33,2312.5,11.96,Moderate Burden,7.9,243.58
ASU00000980,Emily,Jackson,employee980@asu.edu,800.0,75000,5.28,15,604.09,2021-02-23,56,53011.12,10.3,35000,2916.67,2187.5,27.62,High Burden,4.0,116.67
ASU00000981,Lisa,Anderson,employee981@asu.edu,800.0,63300,6.08,20,456.43,2022-06-28,39,51729.5,16.8,63000,5250.0,3937.5,11.59,Moderate Burden,8.6,451.5
ASU00000982,Jessica,Martinez,employee982@asu.edu,800.0,0,0.0,0,0.0,N/A,0,0.0,0.0,44000,3666.67,2750.0,0.0,No Debt,11.1,407.0
ASU00000983,Lisa,Rodriguez,employee983@asu.edu,2000.0,36100,5.5,10,391.78,2024-04-08,18,31516.17,8.5,35000,2916.67,2187.5,17.91,High Burden,3.9,113.75
ASU00000984,David,Thomas,employee984@asu.edu,1000.0,69500,4.99,20,458.29,2023-11-08,23,62648.56,18.1,62000,5166.67,3875.0,11.83,Moderate Burden,8.8,454.67
ASU00000985,Jessica,Martinez,employee985@asu.edu,1000.0,113600,5.5,20,781.44,2023-05-15,29,98869.86,17.6,43000,3583.33,2687.5,29.08,High Burden,2.5,89.58
ASU00000986,Maria,Jackson,employee986@asu.edu,800.0,30000,6.54,10,341.25,2023-09-20,24,24676.5,8.0,37000,3083.33,2312.5,14.76,Moderate Burden,6.2,191.17
ASU00000987,Lisa,Martinez,employee987@asu.edu,800.0,30000,6.08,15,254.46,2019-07-29,75,17595.07,8.8,43000,3583.33,2687.5,9.47,Moderate Burden,8.4,301.0
ASU00000988,Sarah,Miller,employee988@asu.edu,800.0,62400,7.05,15,562.61,2015-10-24,121,18150.72,4.9,46000,3833.33,2875.0,19.57,High Burden,0.2,7.67
ASU00000989,Maria,Smith,employee989@asu.edu,1200.0,0,0.0,0,0.0,N/A,0,0.0,0.0,53000,4416.67,3312.5,0.0,No Debt,12.9,569.75
ASU00000990,Jessica,Miller,employee990@asu.edu,800.0,50700,5.28,15,408.37,2023-11-10,23,44594.87,13.1,35000,2916.67,2187.5,18.67,High Burden,0.4,11.67
ASU00000991,Maria,Martinez,employee991@asu.edu,800.0,30000,7.05,10,349.1,2021-07-06,51,18427.34,5.8,52000,4333.33,3250.0,10.74,Moderate Burden,3.3,143.0
ASU00000992,Lisa,Jones,employee992@asu.edu,800.0,0,0.0,0,0.0,N/A,0,0.0,0.0,38000,3166.67,2375.0,0.0,No Debt,10.6,335.67
ASU00000993,Jane,Garcia,employee993@asu.edu,800.0,30000,5.28,10,322.32,2021-04-20,54,18686.57,5.5,79000,6583.33,4937.5,6.53,Manageable,6.9,454.25
ASU00000994,Lisa,Martinez,employee994@asu.edu,1000.0,0,0.0,0,0.0,N/A,0,0.0,0.0,35000,2916.67,2187.5,0.0,No Debt,8.9,259.58
ASU00000995,Lisa,Miller,employee995@asu.edu,800.0,79500,5.5,10,862.78,2022-04-21,42,55946.11,6.5,35000,2916.67,2187.5,39.44,High Burden,2.6,75.83
ASU00000996,David,Moore,employee996@asu.edu,1000.0,47100,5.5,10,511.16,2023-01-04,33,36135.62,7.2,38000,3166.67,2375.0,21.52,High Burden,1.3,41.17
ASU00000997,Robert,Jackson,employee997@asu.edu,800.0,76200,6.54,20,569.92,2021-05-05,53,56566.26,15.6,35000,2916.67,2187.5,26.05,High Burden,3.6,105.0
ASU00000998,Sarah,Jones,employee998@asu.edu,800.0,30000,6.54,10,341.25,2023-01-12,33,22680.19,7.2,48000,4000.0,3000.0,11.38,Moderate Burden,6.0,240.0
ASU00000999,Amanda,Miller,employee999@asu.edu,800.0,30000,4.99,15,237.08,2017-12-04,95,15360.31,7.1,35000,2916.67,2187.5,10.84,Moderate Burden,8.3,242.08
ASU00001000,James,Rodriguez,employee1000@asu.edu,800.0,30000,6.54,15,261.99,2024-03-25,18,26934.72,13.5,43000,3583.33,2687.5,9.75,Moderate Burden,7.1,254.42
